1	0.14285714285714285	1.0
2	0.14285714285714285	0.5
3	0.14285714285714285	0.3333333333333333
4	0.14285714285714285	0.25
5	0.14285714285714285	0.2
6	0.14285714285714285	0.16666666666666666
7	0.14285714285714285	0.14285714285714285
8	0.14285714285714285	0.125
9	0.14285714285714285	0.1111111111111111
10	0.14285714285714285	0.1
11	0.14285714285714285	0.09090909090909091
12	0.14285714285714285	0.08333333333333333
13	0.14285714285714285	0.07692307692307693
14	0.14285714285714285	0.07142857142857142
15	0.14285714285714285	0.06666666666666667
16	0.14285714285714285	0.0625
17	0.14285714285714285	0.058823529411764705
18	0.14285714285714285	0.05555555555555555
19	0.14285714285714285	0.05263157894736842
20	0.14285714285714285	0.05
21	0.14285714285714285	0.047619047619047616
22	0.14285714285714285	0.045454545454545456
23	0.14285714285714285	0.043478260869565216
24	0.14285714285714285	0.041666666666666664
25	0.2857142857142857	0.08
26	0.2857142857142857	0.07692307692307693
27	0.2857142857142857	0.07407407407407407
28	0.2857142857142857	0.07142857142857142
29	0.2857142857142857	0.06896551724137931
30	0.2857142857142857	0.06666666666666667
